#gamma	N_0	probability

2.68844e-05	0.68605	5054.46
2.68855e-05	0.68605	2.78196e-311
2.68865e-05	0.68605	0
2.68876e-05	0.68605	0
2.68886e-05	0.68605	0
2.68897e-05	0.68605	0
2.68907e-05	0.68605	0
2.68918e-05	0.68605	0
2.68928e-05	0.68605	0
2.68939e-05	0.68605	0
2.68949e-05	0.68605	0
2.6896e-05	0.68605	0
2.6897e-05	0.68605	0
2.68981e-05	0.68605	0
2.68991e-05	0.68605	0
2.69002e-05	0.68605	0
2.69012e-05	0.68605	0
2.69023e-05	0.68605	0
2.69033e-05	0.68605	0
2.69044e-05	0.68605	0
2.69054e-05	0.68605	0
2.69065e-05	0.68605	0
2.69075e-05	0.68605	0
2.69086e-05	0.68605	0
2.69096e-05	0.68605	0
2.69107e-05	0.68605	0
2.69117e-05	0.68605	0
2.69128e-05	0.68605	0
2.69138e-05	0.68605	0
2.69149e-05	0.68605	0
2.69159e-05	0.68605	0
2.6917e-05	0.68605	0
2.6918e-05	0.68605	0
2.69191e-05	0.68605	0
2.69201e-05	0.68605	0
2.69212e-05	0.68605	0
2.69222e-05	0.68605	0
2.69233e-05	0.68605	0
2.69243e-05	0.68605	0
2.69254e-05	0.68605	0
2.69264e-05	0.68605	0
2.69275e-05	0.68605	0
2.69285e-05	0.68605	0
2.69296e-05	0.68605	0
2.69306e-05	0.68605	0
2.69317e-05	0.68605	0
2.69327e-05	0.68605	0
2.69338e-05	0.68605	0
2.69348e-05	0.68605	0
2.69359e-05	0.68605	0
2.69369e-05	0.68605	0
2.6938e-05	0.68605	0
2.6939e-05	0.68605	0
2.69401e-05	0.68605	0
2.69411e-05	0.68605	0
2.69422e-05	0.68605	0
2.69432e-05	0.68605	0
2.69443e-05	0.68605	0
2.68403e-05	0.68683	125222
2.68414e-05	0.68683	80505.6
2.68424e-05	0.68683	99032.3
2.68435e-05	0.68683	80696.5
2.68445e-05	0.68683	70784.5
2.68456e-05	0.68683	79272.7
2.68466e-05	0.68683	90247.4
2.68477e-05	0.68683	110486
2.68487e-05	0.68683	228544
2.68498e-05	0.68683	265202
2.68508e-05	0.68683	409782
2.68519e-05	0.68683	562764
2.68529e-05	0.68683	1.49592e+06
2.6854e-05	0.68683	1.90194e+06
2.6855e-05	0.68683	2.49425e+06
2.68561e-05	0.68683	5.49253e+06
2.68571e-05	0.68683	5.80841e+06
2.68582e-05	0.68683	6.53078e+06
2.68592e-05	0.68683	6.37809e+06
2.68603e-05	0.68683	6.83549e+06
2.68613e-05	0.68683	8.28412e+06
2.68624e-05	0.68683	9.24511e+06
2.68634e-05	0.68683	1.05673e+07
2.68645e-05	0.68683	9.24201e+06
2.68655e-05	0.68683	8.52039e+06
2.68666e-05	0.68683	6.1704e+06
2.68676e-05	0.68683	6.22935e+06
2.68687e-05	0.68683	4.24359e+06
2.68697e-05	0.68683	2.39523e+06
2.68708e-05	0.68683	2.9662e+06
2.68718e-05	0.68683	2.08527e+06
2.68729e-05	0.68683	1.07917e+06
2.68739e-05	0.68683	1.01935e+06
2.6875e-05	0.68683	813682
2.6876e-05	0.68683	595619
2.68771e-05	0.68683	453637
2.68781e-05	0.68683	293136
2.68792e-05	0.68683	194488
2.68802e-05	0.68683	180541
2.68813e-05	0.68683	147616
2.68823e-05	0.68683	58308.8
2.68834e-05	0.68683	34771.5
2.68844e-05	0.68683	10363
2.68855e-05	0.68683	7884.86
2.68865e-05	0.68683	1.52669e-311
2.68876e-05	0.68683	2.20521e-311
2.68886e-05	0.68683	0
2.68897e-05	0.68683	0
