#n_l	theta_0	probability

1.42428	-0.000269824	3.44904e-13
1.42435	-0.000269824	2.28969e-13
1.42442	-0.000269824	1.39219e-13
1.42449	-0.000269824	8.13417e-14
1.42456	-0.000269824	5.27834e-14
1.42464	-0.000269824	3.52839e-14
1.42471	-0.000269824	2.10846e-14
1.42478	-0.000269824	1.31396e-14
1.42485	-0.000269824	8.52255e-15
1.42492	-0.000269824	5.70515e-15
1.42499	-0.000269824	3.28941e-15
1.42506	-0.000269824	1.96603e-15
1.42513	-0.000269824	1.20111e-15
1.4252	-0.000269824	7.33627e-16
1.42527	-0.000269824	3.91355e-16
1.42534	-0.000269824	1.99321e-16
1.42541	-0.000269824	1.10077e-16
1.42548	-0.000269824	5.09134e-17
1.42555	-0.000269824	2.47131e-17
1.42562	-0.000269824	9.4386e-18
1.42569	-0.000269824	4.55566e-18
1.42576	-0.000269824	1.6933e-18
1.42583	-0.000269824	9.25928e-19
1.42591	-0.000269824	5.00355e-19
1.42598	-0.000269824	3.00471e-19
